ID,Phy_addres,lon,lat,hexbin,Owner
N074B067000,,-83.77891568,33.82147028,17785,NA
N074B068000,,-83.77919875,33.82173627,17785,NA
N074B069000,,-83.77930799,33.82206802,17785,NA
N074C046000,,-83.77719443,33.82049891,17910,NA
N074B030000,,-83.78154301,33.82204154,17660,NA
N074B029000,,-83.78149671,33.8216038,17659,NA
N074B028000,,-83.78203241,33.82140263,17659,NA
N074B024000,,-83.78185732,33.82035328,17659,NA
N074B021000,,-83.78073201,33.82058814,17784,NA
N074B020000,,-83.78107589,33.8200124,17784,NA
N074B019000,,-83.78046036,33.82006759,17784,NA
N074B018000,,-83.78018567,33.81972009,17784,NA
N074D009000,,-83.78401101,33.81950874,17534,NA
N074B066000,,-83.7787294,33.821119,17910,NA
N074B065000,,-83.77837532,33.82086462,17910,NA
N074B064000,,-83.77811019,33.82045622,17910,NA
N074B063000,,-83.77839956,33.82016231,17910,NA
N074B062000,,-83.77901015,33.81987681,17784,NA
N074B061000,,-83.77947157,33.81999096,17784,NA
N074B060000,,-83.77958271,33.82044821,17784,NA
N074C039000,,-83.77803046,33.8240028,17912,NA
N074C038000,,-83.77741888,33.82487734,17912,NA
N074C037000,,-83.77640146,33.82379767,18036,NA
N074C036000,,-83.77698525,33.82320313,17911,NA
N074C033000,,-83.77678339,33.82190351,18035,NA
N074C034000,,-83.77709128,33.82239918,17911,NA
N074C029000,,-83.77596386,33.82315726,18036,NA
N074C028000,,-83.77548835,33.82277143,18035,NA
N074B022000,,-83.78101203,33.82100116,17659,NA
N074B023000,,-83.78146229,33.82096488,17659,NA
N074C024000,,-83.77462142,33.82132253,18035,NA
N074C023000,,-83.77450551,33.82099716,18035,NA
N074C021000,,-83.77354581,33.82009525,18159,NA
C0740048000,,-83.77168836,33.82264406,18284,NA
C0740050000,,-83.77303972,33.82430241,18161,NA
C0740051000,,-83.77357032,33.82484213,18161,NA
C0740052000,,-83.77388836,33.82542873,18161,NA
C0740071000,,-83.75962948,33.82829486,18912,NA
C0740046R00,,-83.76235091,33.81972207,18784,NA
C0870001A00,,-83.75737923,33.83549312,19038,NA
C0740076000,,-83.7622129,33.83337665,18790,NA
C0740076F00,,-83.76442329,33.8314518,18664,NA
C0740049000,,-83.77242074,33.82350662,18160,NA
C0740073000,,-83.76349474,33.8283468,18663,NA
C0740076E00,,-83.76399167,33.83186051,18664,NA
C0860132000,,-83.74693531,33.8433981,551,NA
C0870054000,,-83.75018267,33.82855903,300,NA
C0870010H00,,-83.75221078,33.83164159,179,NA
C0870010G00,,-83.75165333,33.83190636,301,NA
C0870010J00,,-83.7527957,33.83137883,178,NA
C0870010L00,,-83.75397651,33.83076744,178,NA
C0870010K00,,-83.75338163,33.83111494,178,NA
C0870010Q00,,-83.75117168,33.82783828,299,NA
NM29A016000,1714 HIGHLAND CREEK DRIVE,-83.74517756,33.82067191,541,NA
NM29A015000,1720 HIGHLAND CREEK DRIVE,-83.74547921,33.82051254,541,NA
M0290007000,0,-83.75453591,33.82557327,54,NA
M0290006000,700 DOUBLE SPRINGS CHURCH RD,-83.75217158,33.82455689,175,NA
N075A005000,,-83.77262019,33.79974953,18149,NA
N075A004000,,-83.77194773,33.79963892,18274,NA
N075A003000,,-83.77126439,33.79956895,18274,NA
N075A002000,,-83.77056712,33.79955018,18274,NA
N075A001000,,-83.76991987,33.79961397,18274,NA
N089A011000,,-83.75406987,33.8191497,51,NA
N089A012000,,-83.75371801,33.81856923,51,NA
N089A002000,,-83.75169593,33.81966084,173,NA
N089A071000,,-83.75233062,33.819916,173,NA
N089A001000,,-83.75155774,33.81994708,296,NA
N089A003000,,-83.75204299,33.81946614,173,NA
N089A004000,,-83.75220924,33.81917474,173,NA
N089A005000,,-83.75239165,33.81886873,173,NA
NM29A013000,1800 HIGHLAND CREEK DRIVE,-83.74586816,33.82001818,541,NA
N091A059000,,-83.74208282,33.80676773,784,NA
N091A060000,,-83.74251167,33.80702203,784,NA
N091A061000,,-83.74253711,33.80735505,784,NA
N090B054000,,-83.72271896,33.8201709,1805,NA
N090B055000,,-83.72312873,33.81970013,1805,NA
N090B056000,,-83.72355389,33.8198582,1805,NA
NM29A001000,1401 HIGHLAND CREEK DRIVE,-83.74367448,33.81781294,663,NA
NM29A052000,1925 HIGHLAND CREEK DRIVE,-83.7437777,33.8187644,664,NA
NM06B037000,1129 REED COURT,-83.73270226,33.79726273,1282,NA
NM06B038000,1126 REED COURT,-83.73292932,33.79772997,1282,NA
NM06B039000,1138 REED COURT,-83.73328796,33.79755598,1282,NA
M0060063000,102 ETTEN COURT,-83.73654653,33.79665728,1032,NA
M0060305000,753 RIDGE ROAD,-83.72536855,33.79630112,1664,NA
M0060306000,600 RIDGE ROAD,-83.72377081,33.79711248,1794,NA
M0060307000,,-83.7238945,33.79773647,1794,NA
NM06C017000,102 PLAZA TRACE,-83.72308316,33.79870133,1795,H A COMMERCIAL LLC
NM06C016000,62 PLAZA TRACE,-83.72267276,33.79979071,1926,H A COMMERCIAL LLC
NM06C015000,63 PLAZA TRACE,-83.72444324,33.80056809,1796,NA
C0870032C00,,-83.74102887,33.83216884,795,NA
C0870016000,,-83.74104385,33.82732168,793,NA
C0900001000,,-83.73873084,33.82479608,919,NA
C0890008000,,-83.74099242,33.82554954,792,NA
C0880024000,,-83.73484989,33.8380704,1176,NA
N086C012000,,-83.73456089,33.84072269,1177,NA
C0860046000,,-83.71834847,33.84347447,2209,NA
C0880018000,,-83.73488805,33.83381084,1174,NA
C0880019000,,-83.73454463,33.83318924,1173,NA
C0860090000,,-83.73468362,33.83916156,1176,NA
C0740076D00,,-83.76353812,33.83226219,18664,NA
C0740076C00,,-83.76283704,33.83248154,18790,NA
C0740076B00,,-83.76225673,33.83278702,18790,NA
C0740047000,,-83.7711436,33.82193925,18284,NA
N074C022000,,-83.7740361,33.82069216,18159,NA
C0740046C00,,-83.76946788,33.82010761,18408,NA
C0740046B00,,-83.76987121,33.82054988,18408,NA
C0740046000,,-83.77072815,33.82138616,18284,NA
C0740046A00,,-83.77031793,33.8209541,18284,NA
C0740072000,,-83.75994998,33.82914292,18913,NA
C0740073000,,-83.76032663,33.83036357,18913,NA
C0740046Q00,,-83.7634793,33.82121858,18659,NA
C0740071A00,,-83.75955846,33.82302727,18910,NA
C0740071B00,,-83.7604947,33.82313136,18910,NA
C0740071C00,,-83.76143313,33.82313639,18786,NA
C0740071000,,-83.76030442,33.82649802,18912,NA
C0890001000,,-83.75825337,33.82452058,19033,NA
N086E018000,,-83.74774302,33.8365231,426,NA
N086E017000,,-83.74679208,33.837057,549,NA
N086E016000,,-83.7464486,33.83788987,549,NA
N086E014000,,-83.74667238,33.83944847,550,NA
N086E015000,,-83.74655503,33.83877979,549,NA
N086E024000,,-83.74842638,33.83811189,427,NA
N086E025000,,-83.74814074,33.83899221,427,NA
N086E026000,,-83.74904132,33.83887796,427,NA
N086E027000,,-83.74976896,33.83877095,304,NA
N086E028000,,-83.75040585,33.83851207,304,NA
N086E030000,,-83.75153926,33.83810865,304,NA
N086E029000,,-83.75100622,33.83829365,304,NA
C0890021000,,-83.75335902,33.82041918,173,NA
C0890005000,,-83.7460164,33.82574377,543,NA
C0890015000,,-83.74539313,33.82485978,543,NA
C0890016000,,-83.74595525,33.82477859,543,NA
C0890022000,,-83.75513317,33.82019084,52,NA
C0890006000,,-83.74526962,33.82588963,543,NA
C0870001B00,,-83.75730591,33.83600659,19039,NA
C0870050000,,-83.74824221,33.8305932,423,NA
C0870045000,,-83.74636154,33.82941111,545,NA
C0870043000,,-83.74583595,33.82872792,545,NA
C0870008000,,-83.75734258,33.83067545,19036,NA
C0870008A00,,-83.75456586,33.82996127,56,NA
C0860101000,,-83.75213014,33.83814098,182,NA
C0860105000,,-83.75478625,33.83960954,61,NA
C0860110000,,-83.74773024,33.84008798,427,NA
C0860113000,,-83.74652593,33.84055537,550,NA
C0860104000,,-83.75502139,33.83768712,60,NA
C0860104B00,,-83.75428119,33.83806859,60,NA
C0860111000,,-83.74732499,33.84024444,550,NA
C0860112000,,-83.74691873,33.84038774,550,NA
C0860114000,,-83.74577288,33.84075433,550,NA
C0860109000,,-83.74809231,33.83997629,427,NA
C0860106000,,-83.75125613,33.84098882,305,NA
C0860108000,,-83.74856115,33.83983639,427,NA
C0860107000,,-83.74932879,33.83963444,427,NA
C0870007000,,-83.75701576,33.83346852,19037,NA
C0870041000,,-83.74524977,33.82787176,544,NA
C0870042000,,-83.74550512,33.82822936,544,NA
C0870011D00,,-83.74523169,33.82980255,545,NA
C0870011H00,,-83.74558249,33.83026412,545,NA
C0870011C00,,-83.7459062,33.83069636,546,NA
C0870011B00,,-83.74628102,33.83102492,546,NA
C0870011A00,,-83.74661738,33.83132282,546,NA
C0870010C00,,-83.74695144,33.83158317,546,NA
C0870024000,,-83.74575631,33.83380526,547,NA
C0870025000,,-83.74761473,33.83332513,424,NA
C0870044000,,-83.74609716,33.8290851,545,NA
C0870059000,,-83.74728996,33.82870518,422,NA
C0870046000,,-83.74664436,33.82978071,545,NA
C0870048000,,-83.74745174,33.83031953,423,NA
C0870049000,,-83.74783834,33.83049546,423,NA
C0870051000,,-83.74864888,33.83049285,423,NA
C0870052000,,-83.74908977,33.83041303,423,NA
C0870055000,,-83.75080229,33.82963083,300,NA
C0870053000,,-83.74985357,33.83010595,300,NA
C0860102000,,-83.7517606,33.83604847,303,NA
C0890004000,,-83.74744613,33.82540473,543,NA
C0860133C00,,-83.74826322,33.84209306,428,NA
C0870010P00,,-83.75158705,33.82814819,177,NA
C0870004000,,-83.75451776,33.83673789,59,NA
C0870006000,,-83.75383053,33.83446031,180,NA
C0870003000,,-83.75462344,33.83650815,59,NA
C0870010M00,,-83.75249423,33.82909476,177,NA
C0870010N00,,-83.75196389,33.82853693,177,NA
C0870010F00,,-83.75112516,33.83217246,301,NA
C0870057000,,-83.74916444,33.82729002,422,NA
C0870058000,,-83.74831576,33.8281118,422,NA
C0870062000,,-83.74821321,33.82613367,421,NA
C0870001C00,,-83.75590469,33.837507,60,NA
C0870001D00,,-83.75487943,33.83622916,59,NA
C0870005000,,-83.75482381,33.83581888,59,NA
C0890002H00,,-83.75526161,33.82431747,54,NA
C0860102A00,,-83.75383256,33.83695601,181,NA
C0870003A00,,-83.75440285,33.83701198,60,NA
C0870010E00,,-83.75059211,33.83237257,301,NA
C0870010D00,,-83.74996927,33.83254638,301,NA
C0890002000,,-83.75306111,33.82183482,174,NA
C0890003A00,,-83.74772574,33.82477695,420,NA
C0890003C00,,-83.74860985,33.82419179,420,NA
C0890003B00,,-83.74954786,33.82359025,420,NA
C0890003E00,,-83.75013943,33.82242318,297,NA
C0890003000,,-83.74997388,33.82303256,297,NA
C0890002D00,,-83.75568376,33.82378515,53,NA
C0870009000,,-83.75640321,33.82762316,55,NA
C0890002A00,,-83.75657591,33.82321222,19033,NA
C0890004A00,,-83.7492658,33.82519641,421,NA
C0890004B00,,-83.75027876,33.8253281,298,NA
C0870010000,,-83.75062692,33.82666317,299,NA
N086E023000,,-83.74935532,33.83761,426,NA
N086E022000,,-83.75050583,33.83731353,304,NA
N086E021000,,-83.75024251,33.83635146,303,NA
N086E020000,,-83.74945169,33.83558369,303,NA
N086E019000,,-83.74850301,33.83609862,426,NA
C0870026000,,-83.74785988,33.83501872,425,NA
C0870047000,,-83.7470991,33.83014693,545,NA
C0890002C00,,-83.75390912,33.82240793,174,NA
C0740070B00,,-83.76586569,33.82162301,18534,NA
C0740046Z00,,-83.76132938,33.82107988,18785,NA
C0890002F00,,-83.75870682,33.82356104,18910,NA
C0740046D00,,-83.76907395,33.81965806,18407,NA
C0740046F00,,-83.76725071,33.81971584,18533,NA
C0740070A00,,-83.76568091,33.82349533,18535,NA
C0870060000,,-83.74601229,33.82715884,544,NA
C0870061000,,-83.74688162,33.82658781,544,NA
C0870056000,,-83.74853153,33.82946547,423,NA
C0870002000,,-83.75624641,33.83588687,59,NA
C0870001000,,-83.75740138,33.83771679,19039,NA
C0740070000,,-83.76827627,33.826032,18410,NA
N074G002000,,-83.7606978,33.83311486,18915,NA
N074G001000,,-83.76027313,33.83281754,18915,NA
N074G003000,,-83.76107246,33.83338127,18790,NA
N074G016000,,-83.76019522,33.83479732,18915,NA
N074G015000,,-83.76025784,33.83409008,18915,NA
N074G017000,,-83.7600312,33.83519914,18916,NA
N074G024000,,-83.75835371,33.83579152,18916,NA
N074G025000,,-83.75821392,33.83522886,19038,NA
N074G026000,,-83.75878232,33.83490513,19038,NA
N074G027000,,-83.75902814,33.83455785,18915,NA
N074G028000,,-83.75921715,33.83419066,18915,NA
N074G029000,,-83.75942397,33.8338248,18915,NA
NM29A014000,1726 HIGHLAND CREEK DRIVE,-83.74569415,33.82026994,541,NA
NM29A017000,1708 HIGHLAND CREEK DRIVE,-83.7448854,33.82081058,541,NA
N075A007000,,-83.77379481,33.79929486,18149,NA
N075A006000,,-83.77334851,33.79978894,18149,NA
N075A022000,,-83.76993592,33.79815107,18273,NA
N075A021000,,-83.77063426,33.79797878,18273,NA
N075A020000,,-83.7711914,33.79786508,18273,NA
N075A019000,,-83.77171967,33.79778223,18273,NA
N075A018000,,-83.77222284,33.79771503,18148,NA
N075A017000,,-83.77268364,33.79748664,18148,NA
N075A016000,,-83.7731427,33.79724944,18148,NA
N075A015000,,-83.77360665,33.79705497,18148,NA
C0750160A00,0 U S HIGHWAY 78,-83.76686875,33.80577108,18527,NA
C0750143000,,-83.77134287,33.80090428,18274,NA
C0910001000,,-83.75787842,33.80536887,19024,NA
C0750155A00,,-83.77162974,33.80619595,18277,NA
C0750155000,,-83.77337912,33.80620678,18152,NA
C0750145A00,,-83.76961146,33.7963123,18397,NA
C0750141000,,-83.77400123,33.8041347,18151,NA
C0750154000,,-83.77307025,33.80309811,18151,NA
C0750161000,,-83.76066041,33.80449864,18777,NA
C0930009000,,-83.75786663,33.80084066,19022,NA
C0750158000,,-83.77017628,33.80617821,18277,NA
C0750154000,,-83.76652024,33.80367425,18526,NA
C0750146000,,-83.76972418,33.79515061,18396,NA
C0930009A00,,-83.7558974,33.80074934,43,NA
C0930002000,,-83.74524928,33.8028317,533,NA
C0910008000,,-83.74573926,33.80470238,534,NA
C0910006000,,-83.75046369,33.8047597,289,NA
C0910005000,,-83.75130869,33.80536458,289,NA
C0910003000,,-83.75481858,33.80526591,45,NA
C0910009000,,-83.7474004,33.80676325,412,NA
C0910009A00,,-83.74637406,33.80663558,534,NA
C0910011C00,,-83.74553727,33.80821012,535,NA
C0910011B00,,-83.74541087,33.80780215,535,NA
C0910011000,,-83.74516216,33.80677954,658,NA
C0910011A00,,-83.7452791,33.8073505,535,NA
C0930001000,,-83.74734271,33.8039158,533,NA
C0910007000,,-83.74960107,33.80620986,412,NA
C0740045000,,-83.75844612,33.81961184,19031,NA
N075D047000,,-83.77142668,33.81186502,18279,NA
N075D048000,,-83.77137003,33.81221996,18280,NA
N075D052000,,-83.76997911,33.81263537,18280,NA
N075D029000,,-83.77273281,33.81036436,18154,NA
N074C019000,,-83.77354239,33.81897317,18158,NA
N074C018000,,-83.77440154,33.81853334,18158,NA
N074C020000,,-83.77312087,33.81941127,18158,NA
N075D016000,,-83.77304541,33.81082141,18154,NA
C0750160000,0 U S HIGHWAY 78,-83.76366709,33.80860021,18653,NA
C0740046J00,,-83.7651,33.81923037,18658,NA
C0740046H00,,-83.76623416,33.81896552,18533,NA
N075D030000,,-83.77219473,33.81061305,18154,NA
N075D031000,,-83.77181229,33.81080895,18279,NA
N075D033000,,-83.77160874,33.81011028,18279,NA
N075D034000,,-83.77202196,33.80992295,18154,NA
N075D036000,,-83.77269304,33.80961661,18154,NA
N075D035000,,-83.77236068,33.80977327,18154,NA
N075D038000,,-83.77344591,33.80926336,18154,NA
N075D037000,,-83.77306185,33.80944136,18154,NA
N075D040000,,-83.77419947,33.80891426,18029,NA
N075D039000,,-83.77382723,33.80908708,18154,NA
N075D009000,,-83.77382157,33.81125089,18155,NA
N075D010000,,-83.77347544,33.81140968,18155,NA
N075D008000,,-83.77420275,33.81107375,18030,NA
N075D045000,,-83.77151471,33.81107891,18279,NA
N075D046000,,-83.77142695,33.81147583,18279,NA
N075D058000,,-83.76949149,33.81242598,18404,NA
N075D059000,,-83.76916364,33.8122852,18404,NA
N075D065000,,-83.7696358,33.81164074,18404,NA
N075D066000,,-83.77001896,33.81180807,18279,NA
N075D067000,,-83.77052961,33.81196689,18279,NA
N075D032000,,-83.77117022,33.81031864,18279,NA
C0750159000,,-83.77182421,33.80839409,18278,NA
N075D025000,,-83.77425624,33.8096615,18154,NA
N075D019000,,-83.77419097,33.81029526,18154,NA
N075D026000,,-83.77387588,33.80983695,18154,NA
N075D018000,,-83.77381033,33.81046982,18154,NA
N075D027000,,-83.77349558,33.81001233,18154,NA
N075D017000,,-83.77342906,33.81064447,18154,NA
N075D028000,,-83.77311494,33.81018823,18154,NA
C0740046P00,,-83.76354467,33.81952197,18658,NA
C0740046E00,,-83.76905874,33.81763805,18407,NA
N075D074000,,-83.76990798,33.8131072,18280,NA
N075D074000,,-83.76650565,33.81314206,18530,NA
C0910012000,,-83.74590616,33.80863748,535,NA
C0910016000,,-83.74818254,33.81316137,415,NA
C0890023000,,-83.75657391,33.81988006,19031,NA
C0890017A00,,-83.74720487,33.81977113,418,NA
C0910014000,,-83.74699417,33.81063113,536,NA
C0910013000,,-83.74627666,33.80933813,536,NA
C0910010000,,-83.74980258,33.80982572,291,NA
C0910015A00,,-83.74812108,33.8121517,415,NA
C0910015000,,-83.74745222,33.81193662,537,NA
C0910004000,,-83.75261719,33.80684576,167,NA
N075D011000,,-83.77304599,33.81159332,18155,NA
N075D012000,,-83.77259691,33.81192833,18155,NA
N075D013000,,-83.77203993,33.81205277,18155,NA
N075D014000,,-83.77203418,33.81142481,18279,NA
N075D015000,,-83.77250333,33.81106332,18155,NA
N075D051000,,-83.77031622,33.81281256,18280,NA
N075D053000,,-83.76952747,33.81339594,18405,NA
N075D054000,,-83.76873513,33.81380663,18405,NA
N075D055000,,-83.76836143,33.81354878,18405,NA
N075D056000,,-83.76844005,33.81320435,18405,NA
N075D057000,,-83.76882189,33.81299891,18404,NA
N075D060000,,-83.76880147,33.81218095,18404,NA
N075D061000,,-83.7684343,33.81201966,18404,NA
N075D062000,,-83.76846939,33.81164409,18404,NA
N075D063000,,-83.76887451,33.81137191,18404,NA
N075D064000,,-83.76930774,33.8114622,18404,NA
N075D068000,,-83.77071622,33.8114153,18279,NA
N075D069000,,-83.77015845,33.81137114,18279,NA
N075D070000,,-83.76969401,33.81102643,18279,NA
N075D071000,,-83.77013722,33.81071839,18279,NA
N075D072000,,-83.77062975,33.81056995,18279,NA
N075D073000,,-83.77091991,33.81080632,18279,NA
C0750152000,,-83.76870545,33.80221031,18399,NA
C0750153000,,-83.7705873,33.80203462,18275,NA
C0750151A00,,-83.76885688,33.80026803,18399,NA
C0750151000,,-83.7689097,33.79980328,18398,NA
C0750152A00,,-83.76897539,33.80095873,18399,NA
N091A019000,,-83.74623635,33.81443048,538,NA
C0740046G00,,-83.76689624,33.81688309,18532,NA
C0750142000,,-83.77284941,33.80167605,18150,NA
N075D050000,,-83.77082066,33.81282087,18280,NA
N075D049000,,-83.77119716,33.81248423,18280,NA
C0740046N00,,-83.75960573,33.81662506,18907,NA
C0740046M00,,-83.76165581,33.81469952,18782,NA
C0740046L00,,-83.76477309,33.81575997,18657,NA
C0740046K00,,-83.76440315,33.81810455,18658,NA
N091A001000,,-83.74617372,33.81229179,537,NA
N091A002000,,-83.74565951,33.81252066,537,NA
N091A003000,,-83.74520114,33.81272614,537,NA
N091A004000,,-83.74475291,33.81294009,661,NA
N091A015000,,-83.74543292,33.81376216,538,NA
N091A016000,,-83.74584681,33.81365624,538,NA
N091A017000,,-83.74640472,33.81320322,538,NA
N091A018000,,-83.74642076,33.81385758,538,NA
C0910020000,,-83.74454301,33.80879027,659,NA
C0910019000,,-83.74482601,33.80935047,659,NA
C0910018000,,-83.74498241,33.80978665,536,NA
N091A014000,,-83.74487947,33.81388567,661,NA
N091A013000,,-83.74535215,33.81440088,538,NA
N091A012000,,-83.7453948,33.8148396,538,NA
N091A011000,,-83.74469102,33.81514152,662,NA
C0910002000,,-83.75559303,33.80735055,46,NA
N089A013000,,-83.75414308,33.81870596,51,NA
N089A071000,,-83.75482553,33.8177565,51,NA
N089A069000,,-83.75090437,33.81916606,295,NA
N089A070000,,-83.75071447,33.81948165,295,NA
N089A065000,,-83.75183888,33.81819749,295,NA
N089A066000,,-83.75148318,33.81842039,295,NA
N089A067000,,-83.75131507,33.81870826,295,NA
N089A068000,,-83.75116569,33.81896601,295,NA
N089A058000,,-83.75442065,33.81802547,51,NA
N089A059000,,-83.75411848,33.81788943,172,NA
N089A060000,,-83.75377838,33.817838,172,NA
N089A061000,,-83.75340479,33.81774749,172,NA
N089A062000,,-83.75299366,33.81774912,172,NA
N089A063000,,-83.75258846,33.81783027,172,NA
N089A064000,,-83.75220439,33.81800388,172,NA
N089A042000,,-83.7571174,33.81675427,19030,NA
N089A041000,,-83.75770323,33.81684595,19030,NA
N089A040000,,-83.757952,33.81701298,19030,NA
N089A032000,,-83.75750921,33.81774582,19030,NA
N089A031000,,-83.75721907,33.81758153,19030,NA
N089A030000,,-83.75686471,33.81738244,19030,NA
N089A033000,,-83.75776768,33.81791135,19030,NA
N089A037000,,-83.75871077,33.81776398,19030,NA
N089A036000,,-83.75876459,33.81815655,18908,NA
N089A035000,,-83.75832444,33.8183415,19030,NA
N089A034000,,-83.75777682,33.8182467,19030,NA
N089A039000,,-83.75826094,33.8171982,19030,NA
N089A038000,,-83.7585738,33.81744303,19030,NA
N089A044000,,-83.75756003,33.81628011,19029,NA
N089A043000,,-83.75730625,33.81647657,19030,NA
N089A049000,,-83.75657694,33.81590574,19029,NA
N089A048000,,-83.75692917,33.81561668,19029,NA
N089A047000,,-83.75740099,33.8154968,19029,NA
N089A046000,,-83.75777428,33.81569158,19029,NA
N089A045000,,-83.75786129,33.81604435,19029,NA
N089A052000,,-83.75570761,33.81640355,50,NA
N089A051000,,-83.7562323,33.81646925,50,NA
N089A050000,,-83.75633591,33.81615852,50,NA
N089A056000,,-83.75448803,33.81738533,50,NA
N089A055000,,-83.7546977,33.81705355,50,NA
N089A054000,,-83.75497512,33.81675761,50,NA
N089A053000,,-83.75531942,33.81653361,50,NA
N089A057000,,-83.75474317,33.81793619,51,NA
N089A029000,,-83.75653325,33.81714035,19030,NA
N089A026000,,-83.75542449,33.81743,50,NA
N089A027000,,-83.7557063,33.81717015,50,NA
N089A028000,,-83.75611423,33.81707328,50,NA
